 2000   20000
  901    1806      91
  913     454     232
 1923     763      93
   29    1767     497
 1658     620     174
  502    1831     102
 1832    1393     242
    4     745     372
 1232     880     291
 1954    1708     416
  172     467     287
 1226     462      37
 1898     966     366
  744    1880     488
  910    1872     301
  916    1114      38
  717    1233      38
  263    1529     122
 1957     245     163
 1277     682     196
  446    1589     327
 1357     604     156
  547    1019     136
  946     696     395
  302     214     136
 1028    1292     114
 1086     843     385
  189     351     465
  418      13     192
 1316     888     104
  559    1139      17
   15     855      26
  537     706     236
  577     137     115
 1920    1379     302
  260     878      75
  547     647      90
  133     656     299
  134    1265       1
  969      61      24
 1975    1408     134
   92    1297      72
 1261    1123      20
 1662     129      76
  416    1418      27
 1650    1066     292
 1484     468     336
  281    1497     425
 1839     251     150
 1771     346     250
  356     520     440
  249     139     255
  461     990      52
  478     366     281
 1936     570      51
  348    1921      27
 1434     738       2
   96    1199     161
  208     895     471
  328     399     243
 1140     883     397
  296      81     396
  995    1309      54
  169    1766     225
 1504       5     342
 1765     165      98
 1122     317     109
 1909     690     274
 1329    1553     163
  675     829     472
  536      34      57
 1279    1602      33
 1000      30     266
  804    1396     274
 1046      42     185
 1886     140     485
  291    1661     385
 1881    1299     167
  427     616     222
   23    1144     291
  163    1964     428
 1783     655     412
 1311     914      75
 1721      45     174
  199    1642     138
  798    1194     410
  444    1491     407
  259     969     186
 1634    1972     424
  197     539     493
  321     707     455
  448     696     410
  331    1156     298
  120    1010     400
 1636      29     347
 1503     156     157
   74    1494      36
  253    1874      48
 1725    1879     331
  798      74      91
 1612     983     316
  852     619     373
  920    1829     403
 1987     151     400
  307    1639     416
 1346    1807     265
  312    1904       5
 1433     727     183
  401     828     490
 1234     328     423
 1026    1867     138
   25     456     112
  791    1387     396
 1416    1529     287
   12     572     221
  450      16     386
  478    1882     270
  434    1627      83
 1483    1347     231
 1622    1996     355
 1778     312     287
 1206     819     343
  961    1454     134
  727     514     195
  284    1395      90
 1087    1903     197
  271    1642     370
 1956    1611     144
  567    1960     230
  592     997     294
  946     231     316
  781    1851     384
  399    1636     468
   47    1786      16
 1459    1988     380
  572      78     471
 1799    1678      34
   62     665     271
  204     810     406
 1265     588     213
  846    1619     342
  509     265     233
  512     448     322
 1354     962     353
  409    1890     460
 1130     627     238
  798    1813     496
 1313     582     158
 1291      95     394
  424    1816       1
 1785     196     474
 1284      10     243
  368    1125     253
  574     647     162
 1536     292     497
 1574     801     141
 1938     124     189
  287     511     195
 1457     910     301
  327     112     140
  427     683     180
 1316     443     500
 1116    1417     414
 1396     582     416
 1172    1943     494
  803     838     220
 1449    1446     252
  637     241     337
  977    1681     455
   32     403     117
 1403    1508     273
   33    1549     169
  503    1254     254
 1217     243      98
  818     797     238
  476     497     185
 1251     198      18
  349    1045     253
 1463    1910     456
 1827     977     252
  865    1788     405
  565    1923     394
 1221     598     234
  227    1827     400
 1922     674      57
  353     325     163
   36    1136     266
 1260      22     363
 1052     719     417
 1806     951     343
  650    1951      84
 1792    1718     359
 1908     550     387
 1988     688       9
  181    1166     491
 1071     663     462
  735    1209     499
  909    1532     449
 1215     197      83
  253    1860     311
  944    1375     298
  518    1916     326
 1130    1436     316
 1299     553      20
  759    1324     483
  579     566      59
   68     469     261
  491     387      11
  398     365     362
 1562    1939     409
 1068     478     265
 1436     831     158
  198     891     368
  368     439      39
 1836     221     230
 1162     251     183
  501     272     319
  836    1331     225
   37     411     338
   98    1658     444
 1519     733     369
  272     143      33
 1729    1337     202
  543     908     238
 1177      50      84
 1053     472     377
  920    1310     301
 1271      72     420
  777    1546      55
 1591     296     283
  553    1888      86
  609     670      39
  489     562      20
 1783    1486     205
 1583     631     232
  791     400     348
 1708     245      45
 1950    1351     278
 1645     116      11
 1188    1622      91
 1042    1651      73
 1422     473     101
 1523     388      25
 1406     848     290
  328    1012     131
 1781    1190     485
  153     911     118
 1961     184      65
  721    1728     141
  491    1016     313
  474    1813     162
  427    1983     424
  344    1763     308
  894     907     382
  524    1602     291
 1246      66     415
 1379    1495     433
 1890    1408     108
 1802     272     254
 1239    1350     446
 1578     920     125
 1110    1092     349
 1763     338      34
 1620    1605     345
 1182     537     111
  900    1848       1
  559     243     398
  656     659     237
  960     983      70
 1499     922     272
  327     675     282
 1443    1941     211
  307     648      25
 1808     563      17
 1913    1099     422
 1276    1539     100
 1042    1602     301
  131    1210     322
  565     570     486
  942    1487     430
 1664     598     495
 1459    1418      29
 1179     789     442
  576     418     301
  771    1595     396
 1069    1155     391
  782     895     408
 1864    1464     317
   17    1203     473
 1109     937     268
 1384     269      52
  279     600      90
