10000   100000
 7281    5213      17
 1170    9318      26
  481    1666      13
 1421     138      46
  428    1311      28
  551    1763      13
 4519    8536      26
 8232    1766      15
 9947    8070       7
 3825     874      47
 5389    1492      26
 4706    2618       6
 2723     682      27
 9212    8477       7
  522    2956      29
 2285    4318       8
 7172    4346       9
 5289    7560      29
 3359    6519      10
  584    6315       8
 2075    8392      33
 1044    1397      23
 1725    1924      31
 6554    9282       5
 5861    8061      17
 6531    3618      40
  876    9726      26
 4787    3056      47
 7657    8266      36
 3972    9773      44
 2363    1457      27
  112    8530       3
 2035    3012      47
 1316     216      23
 5728    2984      28
 9346    6274      39
 5423    8199      19
 8479    7296      46
 6744    1681      32
 2868    5776      39
 4325    4102      12
 9206    7206      26
 8569    5002      37
 8784     875      23
 1768    9652      41
 8041     642      18
 2591    8162      15
 9886    6557      38
 1566    9739      18
 7341    6929      13
 7794    4442      30
 5000    4317       6
 6353     656      13
 7227    5380      31
 3231    1420      17
  224    9540      36
 8386    7004      28
 4942    6243      18
 1032    3960       4
 4312    4772      21
 8753    4804      14
 9422    5511       9
   77    5424       8
 5456     256      13
 3228    3872      41
 2767    1959      23
 6122    8086      47
 2365    6804      32
 2676    1759      25
 3800    8279       9
 8603    8492      20
 4113    2851      25
 5888    8560      46
 6144     622      22
 6367    6263      27
 8326    1485       4
 2763    3283      22
 5918    3466      44
 7676    4943      10
 5955    7451      35
  798    4270      34
10000    2546      36
 4912    3891       1
 1885    5312      38
 4499    8541      33
 2336    4996      50
 5618    4218      27
 9084    9561      39
 4026    3620       7
 7828    6706      34
 8449    7240      40
  995    2727      40
 4885    8679      39
 6549     519       2
 5089    8501      37
   84    9202      35
 4301    4580      20
  213    2721      40
  184    6779      25
 6890    8512       2
  481    2552      29
 9559    3741      27
 8238    1281      23
 8756    3733       8
 3608    4421       6
 9162    9607      46
 3741    7129      29
 6461     268      32
 3239    5194      46
 8103    4145      30
  654     923      21
  746    2501       3
 8378    5074      11
 8462    8883      50
 2882    9240       7
 8841    4685      15
 5969    6565      28
 2588    2746      18
 7781    5492      31
 8277    4773      19
 5551    7295      23
 8051     297      28
 9476    2857      23
 4710    6359       1
 3949    8615      14
 4985     831      48
 1550    2208      38
  647    3678       8
 2490    1608      45
 7262    9128      27
 4556    4751       3
 1204    7378       3
  413    7103       5
 6771    5205      33
 5385    1768      44
 2568    7565      45
 1127    8554      29
 4804    5511      30
 6411    1407      27
 5539    5083      16
 6641    3387      30
 4018    7241      37
 7472    5498      41
 2676    3230       3
 4444    8375      25
 8360    7469       9
 6914    1548      28
 2424    9879       5
 3831    2505       8
 5265    3973      21
 8652    9054      11
 2244    8690       1
 7741    5882      20
 7322    7134      42
 5697    1508      19
 3165    7619      12
 1064    2648      24
  943    2452      37
 3447    3412      12
 3771     782      44
 2824      42       9
 7866    5942      12
 3747    8563       7
 7233    8656      48
 8740    1425      19
 2710    8636      15
 5358    6911      32
 4161    5747      45
 7572    9711      37
 4705    7504      36
 4746    6914       6
 7039    1327      32
 5602    7984      47
 4257    8733      43
 5681     451      25
  669    4218      17
 3931    7501      28
 9678    5495      37
 5740    4432      48
 9595    9519      21
 6509    2024      26
 4187      57      23
 8522    9603      14
 7254    9248      17
 4057    9772      23
 4626    1740       6
 2126    6418      26
 7620    9156       6
 8403    9703      35
 7921     526      26
 6297    6053      21
 6353    2677      31
 2308    6340      17
 1555    1956      41
 7678    8181      44
 9418    6438       2
 2187    1715      29
 1342     922       4
 7397    9807      26
 4274    7134      28
 6678    7704       1
 9354    1134      49
 5694    5103       3
 4001    3945      10
 2181      40      14
 4970     192      44
 6684    1320      13
 7606     926      49
 3764    8151      42
  897     130      40
 8601      30      13
 6086    8930      40
 7540    4183      46
 1484    1742      39
 7876    7208      41
 8067     351      24
 5738    9263      43
 6663    6713      27
 1165    5504      34
 1295    8044      47
 7676    1208      43
 6606    1050      45
  788     245      33
 8881    5133      22
 6088    6725       8
 6438     498      33
 2052    9241       1
 8764    1019      40
 4268     402       5
 8663    3548      19
 9870    3942      15
  919    2937      41
 7515    4369      48
 2647    9692      37
 5724    2851      17
 6221    3885       5
 1813    2985      44
 2831     527      46
 3232    4731       9
 3131    6451      28
 7073    9466      42
    9    6508      14
  729     155      34
 6772     941      49
 9623     607      47
 3507    2713      20
 2844    1257      41
 9722    8204       3
 4452    3914      36
  902    3892      17
  367    5235      48
 6874    6448      20
 3380    4932      30
  672     930      10
 7631    5926      31
  343    6646       3
 7951    9938      12
 6154    5042       7
 6420    2977      28
 6663    4144      31
 1897    4793      32
 8345    2514       1
 3276     243      26
 4205    5052       8
 6482    2984      29
 3127     539       9
 9416    7952       4
 4458    8208       4
 7434    4537      10
 7929    5317      29
 2721    3350      41
 1586    8102      39
 8180    6080      33
 9583    7437       8
 2567    9465      14
 3105    5476      48
 1056    1829      26
 5615    2484      42
  151    5645      49
 1819    8873      34
 1520    5115      13
 9622    3254      35
 2053    6088      21
 9489    2198      50
 5305    8863      33
  780    2010      49
 8960    4636       5
 1444    6677      10
 3440    9527      26
 2313    9810      26
 3779    4374      46
 3384    1659      17
 9472    6881      40
 1669    3930      42
  531    6914      30
 8893    2464      37
 3528    1118      16
 6556    7179      28
 2434    5206      23
 8595    7031      12
 2969    3378      26
  979    1245       7
 7859    5084      40
 8140     976      13
 5054    2707      33
 3869    9743      16
 1339    3911       8
 8517    3390      37
 3723    4312      44
 7105    5025      27
 6835    8051      21
 4431    1207      41
 5866    4098      19
 3193    2813      29
 5900    3195      19
 1994    6812      24
 2256    2969      42
 5645    9005      30
 9956    7948      49
 4981    5676      23
 9383    1999      29
 6941    1289      13
 7390    1558      45
  202    6036      11
 9749    5006       3
 6560    9029       4
 9529    6921      48
 4885    6150       3
 9185    6600      48
 1212     772       5
 3210    8401      37
 4499    9215      19
 2408    4460      11
 4795    5570       1
 9801    6224       2
 8829    2778       2
 2101    7677      12
 4603    8479      42
 1202    1278      28
 8326    4033      12
 6726    4471      24
 2292    7940      35
 6751    1052      33
 8672    5202      42
 1248    5906      37
 4025    6357      39
 1701    9720      19
 6531    2611      20
 7809    6739      24
 8193    6402      25
 2663     925       2
 6954    1362      27
 8006    9944      21
 9559    3638      21
 5464    5774      45
 8173     414      42
 7892    3882      18
  503    5803      20
 3593    8678      50
 9994    6403      10
 7271    5156       2
 8632    4283      17
 4927    2053      20
 8564    2925      27
  689    8821      36
 1102    5964       1
 1336    3483      23
 7138    2702      17
 2168    4804      19
 4922    4713      13
   77    9167       6
 4359    6283      26
 2763    6704       7
 2040    5131      34
 7212    9468      49
 3176    9268      38
 6658    3593      39
 5712    5809      26
  515    4879      16
 5227    7541      33
  745     196       4
 7027    6474      30
   83    1382      41
 1565    4865       3
 1032    9616      44
 6651    8703       6
 6595    5243      33
 8755    3119      42
 3633    4484       3
 7525    8016      19
 4073    6469      48
  546    1350      42
 8279     590      21
 9496    2593       3
 9111    9338      17
 7813    3295      48
 9407     427      50
 2525    6921      45
 3360    9125      49
 7727    1844      34
  547    2493      10
 1897    7534      32
 2486    5954      29
 1430     808       8
  768     874       3
 4062    8323      15
  841    2423      29
 4113    9469      35
 3237    5269      12
 1432    1054      21
 3924    4364      48
 7810    8097      44
  115    8728      42
  923    7637      28
 8148    9689       7
 6471    3555      26
 5245    5233      40
 1065    6317      30
 6333    6278      42
 7387    5951      30
 8102    6998      14
 6198    4943      39
 4925    4785      48
 2561    3464      15
 8601    7220      39
 2155    8096      36
 7387    9385       8
   56    7866       4
 6333     459      18
 2283    2640       3
 5632    6253      41
 6927     142      42
 8063    8191      39
 1526    2707      14
 5097    8145      26
 9544    8083      27
 5280     842      33
 3145    8846      22
 9955    4265      27
 2595    6017      11
 5199    7859      46
 1692    1450      29
 6235    1239       5
 8941    2304      19
 7086    5929      44
 1520    4507      43
 2361    5240      36
 7558    6063      16
 8175     589      12
  543    4151      19
 8402    6348      15
 9851    4177      13
 7441    5283       7
 9744    4452      41
 2025    1497      31
 2883    3639      18
